632, 38600.0, 22600.0, 20000.0, 41200.0, 733.36, 13.0, R-04-23.5, False, True, 1.78, 56.41230769230769
285, 48000.0, 108500.0, 0.0, 156500.0, 2785.7, 5.5, R-08-63, False, False, 1.78, 506.49090909090904
3161, 6000.0, 0.0, 0.0, 6000.0, 106.8, 0.65, R-10-43.2, False, False, 1.78, 164.3076923076923
3167, 7900.0, 0.0, 0.0, 7900.0, 140.62, 1.19, R-10-43.8, False, False, 1.78, 118.16806722689077
645, 33000.0, 32400.0, 20000.0, 45400.0, 808.12, 0.75, R-04-11, False, True, 1.78, 1077.4933333333333
3030, 35000.0, 106300.0, 20000.0, 121300.0, 2159.14, 1.01, R-10-10.2, False, True, 1.78, 2137.762376237624
1467, 82300.0, 59500.0, 0.0, 141800.0, 2524.04, 61.6, R-01-06, False, False, 1.78, 40.974675324675324
655, 24800.0, 85200.0, 0.0, 110000.0, 1958.0, 0.36, U-01-18, False, False, 1.78, 5438.888888888889
3184, 44400.0, 175300.0, 0.0, 219700.0, 3910.66, 5.7, R-10-52.1A, False, False, 1.78, 686.0807017543859
449, 35400.0, 95400.0, 20000.0, 110800.0, 1972.24, 1.22, U-18-02, False, True, 1.78, 1616.5901639344263
3207, 10500.0, 0.0, 0.0, 10500.0, 186.9, 2.48, R-02-27.11, False, False, 1.78, 75.36290322580645
3202, 6000.0, 0.0, 0.0, 6000.0, 106.8, 0.65, R-02-27.6, False, False, 1.78, 164.3076923076923
2280, 14400.0, 0.0, 0.0, 14400.0, 256.32, 45.0, R-06-26, True, False, 1.78, 5.696
2531, 41800.0, 112300.0, 0.0, 154100.0, 2742.98, 7.55, R-16-11.1, False, False, 1.78, 363.3086092715232
673, 52600.0, 185200.0, 20000.0, 217800.0, 3876.84, 9.8, R-05-44, False, True, 1.78, 395.59591836734694
678, 17900.0, 0.0, 0.0, 17900.0, 318.62, 0.7, U-19-03.1, False, False, 1.78, 455.17142857142863
256, 19600.0, 45800.0, 20000.0, 45400.0, 808.12, 0.15, U-08-40, False, True, 1.78, 5387.466666666667
690, 22600.0, 367100.0, 20000.0, 369700.0, 6580.66, 107.0, U-20-18, False, True, 1.78, 61.5014953271028
840, 35000.0, 51400.0, 20000.0, 66400.0, 1181.92, 1.0, R-02-06, False, True, 1.78, 1181.92
3276, 21000.0, 59500.0, 20000.0, 60500.0, 1076.9, 2.0, R-06-41.7, False, True, 1.78, 538.45
2191, 27800.0, 162100.0, 0.0, 189900.0, 3380.22, 0.65, U-08-83, False, False, 1.78, 5200.338461538461
1661, 10800.0, 0.0, 0.0, 10800.0, 192.24, 0.92, R-02-08.1, False, False, 1.78, 208.95652173913044
2715, 4000.0, 0.0, 0.0, 4000.0, 71.2, 0.5, R-02-08.7, False, False, 1.78, 142.4
